"","text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"60","@ValueAnalyst1 @elonmusk May be this is the right time for long-long-term investors to buy at lower price and gener‚Ä¶ https://t.co/p1N2Nkw4gJ",FALSE,0,"ValueAnalyst1",2018-10-05 23:51:54,TRUE,"1048191489392762880","1048360158445916166","732548050728701953","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","_Singh_Kushagra",0,FALSE,FALSE,NA,NA
"61","@abledoc @MekongWar @glouis210 @gwestr @Asphaltech @harrytiffanyiv @Starlight_Energ @ICannot_Enough @Neromanceres‚Ä¶ https://t.co/a9qwenWyD3",FALSE,0,"abledoc",2018-10-05 23:51:47,TRUE,"1048359251435872256","1048360132017410048","19286530","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","GrouperDave",0,FALSE,FALSE,NA,NA
"62","RT @PlugInFUD: if we breach $260 we breach $250
if we breach $250 we breach $240
if we breach $240 @elonmusk forced liquidation accelerates‚Ä¶",FALSE,0,NA,2018-10-05 23:51:47,FALSE,NA,"1048360131543486464",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ETeletubby",6,TRUE,FALSE,NA,NA
"63","@FCalciu @derekGUMB @elonmusk @Scobleizer @Tesla @SEC_Enforcement Shorts are essential to price discovery and effic‚Ä¶ https://t.co/p18ssM7ptA",FALSE,1,"FCalciu",2018-10-05 23:51:39,TRUE,"1047955486069444609","1048360098408620032","771401308448362496","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","TicTacTonito",0,FALSE,FALSE,NA,NA
"64","@TrendTrader007 @elonmusk You‚Äôre not a long if you‚Äôre concerned about the current stock price retard. Check back in‚Ä¶ https://t.co/0bZGq54HQM",FALSE,0,"TrendTrader007",2018-10-05 23:51:36,TRUE,"1047950134976434178","1048360082981847040","2655415370","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","protoxproto",0,FALSE,FALSE,NA,NA
"65","@bmarzouk @elonmusk Also, Elon‚Äôs tweets keep me from holding overnight positions hahah",FALSE,1,"bmarzouk",2018-10-05 23:51:32,FALSE,"1048358971613097985","1048360068910071808","63236977","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ThetaDeltaChip",0,FALSE,FALSE,NA,NA
"66","RT @TalkTesla: As a TSLA long since 2012, I propose the #ImWithElon pact:

If you @elonmusk commit to ignore the negative media, short sell‚Ä¶",FALSE,0,NA,2018-10-05 23:51:07,FALSE,NA,"1048359963909808128",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","WentaiW",3,TRUE,FALSE,NA,NA
"67","@RaineyCameros @elonmusk @Tesla @mayemusk I wouldn't want to go after their family or friends the way they just did‚Ä¶ https://t.co/ufFWn8RBKd",FALSE,0,"RaineyCameros",2018-10-05 23:50:29,TRUE,"1048357956973092864","1048359802093490176","901196999621394433","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","MichellBasler",0,FALSE,FALSE,NA,NA
"68","@elonmusk SEND IT COACH",FALSE,0,"elonmusk",2018-10-05 23:50:28,FALSE,"1047943670350020608","1048359800617275393","44196397","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","PetersonBraden",0,FALSE,FALSE,NA,NA
"69","RT @mcm_ct: @MebFaber @elonmusk Sadly - not an elon fan anymore. He‚Äôs not honest with himself or his fans or clients and he has violated tr‚Ä¶",FALSE,0,NA,2018-10-05 23:50:27,FALSE,NA,"1048359795420422144",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","dakotasue995",2,TRUE,FALSE,NA,NA
"70","RT @based_grace: SHORTS. TESLA SHORTS. Elon when will I get Tesla shorts?!?!?? https://t.co/40HJ7dFIwX",FALSE,0,NA,2018-10-05 23:50:16,FALSE,NA,"1048359750302228480",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","corbynch",2,TRUE,FALSE,NA,NA
"71","RT @haagan_daz: twitter do your thing Ì†ΩÌπèÌ†ºÌøªÌ†ΩÌπèÌ†ºÌøªÌ†ΩÌπèÌ†ºÌøª @elonmusk https://t.co/2ICbeGstqC",FALSE,0,NA,2018-10-05 23:50:15,FALSE,NA,"1048359744602353664",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","fagsoowoo",21,TRUE,FALSE,NA,NA
"72","@elonmusk @MebFaber Like Tesla. You're not helping the environment you fraud",FALSE,0,"elonmusk",2018-10-05 23:49:56,FALSE,"1048250837384847361","1048359663576670208","44196397","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","dakotasue995",0,FALSE,FALSE,NA,NA
"73","@prestonjbyrne @jchervinsky @danheld @matettore @elonmusk What in your account is guaranteed.  When you hold the ke‚Ä¶ https://t.co/sANQX1ynRs",FALSE,3,"prestonjbyrne",2018-10-05 23:49:45,TRUE,"1048356426551316486","1048359621239291904","151936663","<a href=""https://tapbots.com/software/tweetbot/mac"" rel=""nofollow"">Tweetbot for Mac</a>","kiiing2208",0,FALSE,FALSE,NA,NA
"74","RT @0rangeCru5h: $TSLA
#Tesla reported solid sales and production numbers and the stock trended lower
What makes you think it will Pop high‚Ä¶",FALSE,0,NA,2018-10-05 23:49:39,FALSE,NA,"1048359595259908101",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","tacticaltrading",1,TRUE,FALSE,NA,NA
"75","@theweaselborne @joerogan @mnt @elonmusk @Tesla @CNN @UN @Ouphetor Ì†ΩÌ∏ò love you.",FALSE,0,"CraigCase15",2018-10-05 23:49:38,FALSE,"1048359374903828480","1048359590168072193","1038415955125317634","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","CraigCase15",0,FALSE,FALSE,NA,NA
"76","So over Miami traffic. @elonmusk when are the flying cars coming? #its2018",FALSE,1,NA,2018-10-05 23:49:37,FALSE,NA,"1048359586024054784",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ceciliamarcela",0,FALSE,FALSE,NA,NA
"77","Can't wait!Ì†ΩÌ∏âÌ†ΩÌ∫ÄÌ†ºÌ∑ÆÌ†ºÌ∑≥

@ArjunVishalRai @CosmicKid1598 @Dizbiz15 @themagicsandbox @NASAInterns @NASAGO @NASA_Johnson‚Ä¶ https://t.co/9dk1tnoPF2",FALSE,0,NA,2018-10-05 23:49:35,TRUE,NA,"1048359577626927105",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","astronautchand",0,FALSE,FALSE,NA,NA
"78","@bmarzouk @elonmusk Intraday puts. Gotta love the ranges and liquidity $TSLA provides.",FALSE,1,"bmarzouk",2018-10-05 23:49:34,FALSE,"1048358971613097985","1048359572958851072","63236977","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ThetaDeltaChip",0,FALSE,FALSE,NA,NA
"79","RT @ChengxiangX: Why isn‚Äôt this retweeted like crazy??!! Elon please elaborate! https://t.co/CkgEJajsns",FALSE,0,NA,2018-10-05 23:49:28,FALSE,NA,"1048359547369185280",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","xandriteme",2,TRUE,FALSE,NA,NA
"80","The only @elonmusk is the blue ticked @elonmusk.

And seriously @twitter, how the hell can your bots not spot these? https://t.co/LrITUM73Ir",FALSE,0,NA,2018-10-05 23:49:10,FALSE,NA,"1048359472052277248",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","kevpluck",0,FALSE,FALSE,NA,NA
"81","@theweaselborne @joerogan @mnt @elonmusk @Tesla @CNN @UN @Ouphetor There is no ‚Äúseem‚Äù. We all have it. I want to ha‚Ä¶ https://t.co/fJWAVexhit",FALSE,0,"theweaselborne",2018-10-05 23:48:47,TRUE,"1048334534503161857","1048359374903828480","18041753","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","CraigCase15",0,FALSE,FALSE,NA,NA
"82","RT @GatorInvestor: Everything we're seeing with @elonmusk is not caused by him being some sort of eccentric genius. It's caused by $15T of‚Ä¶",FALSE,0,NA,2018-10-05 23:48:36,FALSE,NA,"1048359328154079233",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","PrimativeA",6,TRUE,FALSE,NA,NA
"83","@Tesla  Someone help me get a used floor model Tesla I want one so bad but the it‚Äôs out of my price range but I wan‚Ä¶ https://t.co/1VzaTy9ssd",FALSE,0,"Tesla",2018-10-05 23:48:35,TRUE,NA,"1048359327327817728","13298072","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","josephharmer6",0,FALSE,FALSE,NA,NA
"84","RT @Wu_Tang_Finance: A Devil‚Äôs Triangle of Tweets by @elonmusk https://t.co/ngsXUftOSF",FALSE,0,NA,2018-10-05 23:48:30,FALSE,NA,"1048359303277633536",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","GymLahey",63,TRUE,FALSE,NA,NA
"85","@MickyDix @elonmusk Say it like it is Mike! Elon you need Mike on your team to keep you on track!",FALSE,0,"MickyDix",2018-10-05 23:48:28,FALSE,"1048319058939183105","1048359298206785536","160159036","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","richocapetown",0,FALSE,FALSE,NA,NA
"86","@elonmusk @elonmusk In my humble opinion, please don't get unnecessary personal. Look, the world needs you.",FALSE,0,"elonmusk",2018-10-05 23:48:24,FALSE,"1047943670350020608","1048359281467305990","44196397","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","rahulc73",0,FALSE,FALSE,NA,NA
"87","@MekongWar @GrouperDave @glouis210 @gwestr @Asphaltech @harrytiffanyiv @Starlight_Energ @ICannot_Enough‚Ä¶ https://t.co/9DMlusF8ET",FALSE,1,"MekongWar",2018-10-05 23:48:17,TRUE,"1048305066942324739","1048359251435872256","1029799406764216320","<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","abledoc",0,FALSE,FALSE,NA,NA
"88","RT @haagan_daz: twitter do your thing Ì†ΩÌπèÌ†ºÌøªÌ†ΩÌπèÌ†ºÌøªÌ†ΩÌπèÌ†ºÌøª @elonmusk https://t.co/2ICbeGstqC",FALSE,0,NA,2018-10-05 23:48:11,FALSE,NA,"1048359225976664064",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","NickBurdsall",21,TRUE,FALSE,NA,NA
"89","@elonmusk With you for the long run Elon, just wish I could afford one of your cars Ì†ΩÌ∏Ö",FALSE,0,"elonmusk",2018-10-05 23:48:04,FALSE,"1047943670350020608","1048359197841154048","44196397","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","wtfliru",0,FALSE,FALSE,NA,NA
"90","‚úíÔ∏èTo Elon, From HyperChange Ì†ΩÌ≥® https://t.co/ahXs02YSvK via @YouTube

Everything is going to be alright man.‚Ä¶ https://t.co/9EaTDChSIK",FALSE,1,NA,2018-10-05 23:47:51,TRUE,NA,"1048359142279208960",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","diggydoy2",0,FALSE,FALSE,NA,NA
"91","@elonmusk I would love to do this. Is there a deadline?",FALSE,0,"elonmusk",2018-10-05 23:47:43,FALSE,"1048114562694696966","1048359105604272128","44196397","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","ReadGillianRoth",0,FALSE,FALSE,NA,NA
"92","RT @FlintSchools: Thank you @elonmusk and @MuskFoundation for investing in the health/future well-being FCS Students! Your generous donatio‚Ä¶",FALSE,0,NA,2018-10-05 23:47:33,FALSE,NA,"1048359067121582080",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","1anOnlyMoMo_",711,TRUE,FALSE,NA,NA
"93","@elonmusk Can we opt to chose @realDonaldTrump as our item of choice to send to DS?",FALSE,0,"elonmusk",2018-10-05 23:47:25,FALSE,"1048114562694696966","1048359032547762176","44196397","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","NebiyuAsfaw",0,FALSE,FALSE,NA,NA
"94","RT @TommyIgoe: I‚Äôll never buy a gas car again. That‚Äôs how incredible  this @Tesla #Model3 is. It‚Äôs literally like driving in the future. Th‚Ä¶",FALSE,0,NA,2018-10-05 23:47:18,FALSE,NA,"1048359002441244672",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","DaveDavebadger",475,TRUE,FALSE,NA,NA
"95","@elonmusk Elon please consider the advice of this guy. You let your own insecurities be the demise of Tesla. Your m‚Ä¶ https://t.co/a0tBuaQOAX",FALSE,0,"elonmusk",2018-10-05 23:47:13,TRUE,NA,"1048358983898214400","44196397","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","horvath_s_zsolt",0,FALSE,FALSE,NA,NA
"96","@ValueAnalyst1 @elonmusk You are right on. He knows what he is doing. He could still go private if he wants to.",FALSE,0,"ValueAnalyst1",2018-10-05 23:47:12,FALSE,"1048188898348867584","1048358979112505344","732548050728701953","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","JoWeB4",0,FALSE,FALSE,NA,NA
"97","@ThetaDeltaChip @elonmusk Hah closed out some short positions ?",FALSE,0,"ThetaDeltaChip",2018-10-05 23:47:11,FALSE,"1048247269236068352","1048358971613097985","1978972735","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","bmarzouk",0,FALSE,FALSE,NA,NA
"98","RT @jaredmecham: I'm a little obsessed. I've never had so much fun driving a car! In fact, it doesn't even feel like a car. It's a new, inc‚Ä¶",FALSE,0,NA,2018-10-05 23:47:10,FALSE,NA,"1048358967401992192",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","DaveDavebadger",753,TRUE,FALSE,NA,NA
"99","RT @jchervinsky: Dear @elonmusk,

We know you care deeply about advancing the world's transition to sustainable energy.

An untold amount o‚Ä¶",FALSE,0,NA,2018-10-05 23:47:05,FALSE,NA,"1048358948355551232",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","sixinbrian",147,TRUE,FALSE,NA,NA
"100","@elonmusk worst part of fighting bullying is others sitting aside. People who invested small money starts making no‚Ä¶ https://t.co/5AMetChy5A",FALSE,0,"elonmusk",2018-10-05 23:46:49,TRUE,NA,"1048358881221459968","44196397","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Oo38510409",0,FALSE,FALSE,NA,NA
"101","@bsubbareddy_twt @elonmusk @Tesla Your concern trolling is noted but please understand that Your fake worry is fair‚Ä¶ https://t.co/Yh73l3w0jc",FALSE,0,"bsubbareddy_twt",2018-10-05 23:46:38,TRUE,"1048351778427817984","1048358835922956288","42872568","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","mysticl",0,FALSE,FALSE,NA,NA
"102","RT @Haydini_Reynoso: Weird flex but ok https://t.co/RqeHpUGhlP",FALSE,0,NA,2018-10-05 23:46:32,FALSE,NA,"1048358808798486529",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","SchulerNeil",1,TRUE,FALSE,NA,NA
"103","RT @ElonBachman: ""When something sounds to good to be true, it usually is.""

-$35,000 robot taxi that makes money for you while you sleep
-‚Ä¶",FALSE,0,NA,2018-10-05 23:46:32,FALSE,NA,"1048358808513179648",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ETeletubby",34,TRUE,FALSE,NA,NA
"104","@elonmusk Model S best thing I‚Äôve ever bought, @elonmusk never let them grind you down, keep smashing out innovatio‚Ä¶ https://t.co/Thc4Rj7kYZ",FALSE,1,"elonmusk",2018-10-05 23:46:24,TRUE,"1047965410392297472","1048358777072902144","44196397","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","adamdkent",0,FALSE,FALSE,NA,NA
"105","@TommyThornton @elonmusk That fiasco I mark as the beginning of the end.
Norway voted against.
Several papers criti‚Ä¶ https://t.co/1rdNYD4Xi9",FALSE,1,"TommyThornton",2018-10-05 23:46:20,TRUE,"1048357714064232448","1048358759930757121","22867489","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","PollsTesla",0,FALSE,FALSE,NA,NA
"106","@Acosta That‚Äôs the idea.",FALSE,0,"Acosta",2018-10-05 23:46:14,FALSE,"1048301442405154816","1048358734404042752","22771961","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Crypto_ElonMusk",0,FALSE,FALSE,NA,NA
"107","RT @jchervinsky: Dear @elonmusk,

We know you care deeply about advancing the world's transition to sustainable energy.

An untold amount o‚Ä¶",FALSE,0,NA,2018-10-05 23:45:58,FALSE,NA,"1048358665676361728",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","jmocity",147,TRUE,FALSE,NA,NA
"108","@jchervinsky @elonmusk Ur such a shill",FALSE,0,"jchervinsky",2018-10-05 23:45:41,FALSE,"1048213014904799233","1048358594956148742","47003920","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","KateAngela0",0,FALSE,FALSE,NA,NA
"109","@elonmusk HEY ASSHOLE I NEED TO TALK TO U FOLLOW ME FOR LIKE TEN MINUTES",FALSE,0,"elonmusk",2018-10-05 23:45:39,FALSE,NA,"1048358585615495168","44196397","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","mustbemist",0,FALSE,FALSE,NA,NA
"110","RT @jchervinsky: @prestonjbyrne @danheld @matettore @elonmusk Not sure of any other ways to say ""please read Dan's article"" so I'll just dr‚Ä¶",FALSE,0,NA,2018-10-05 23:45:37,FALSE,NA,"1048358580133322753",NA,"<a href=""https://tapbots.com/software/tweetbot/mac"" rel=""nofollow"">Tweetbot for Mac</a>","kiiing2208",3,TRUE,FALSE,NA,NA
